Artist_x,Title,PeakPos,Duration,Date,id,Acousticness,Album,AlbumType,Artist_y,Danceability,DateS,Energy,Explicit,Genre,Instrumentalness,Key,Label,Length,Liveness,Loudness,Speechiness,Tempo,Track,TrackNumber,Valence
Kendrick Lamar,Black Panther,91.0,1.0,2018-02-24,285,0.0538,Black Panther The Album Music From And Inspired By,album,Kendrick Lamar,0.709,2018-02-09,0.635,1.0,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.000139,5.0,Interscope,232186.0,0.098,-4.865,0.0461,96.825,All The Stars (with SZA),2.0,0.536
Natti Natasha Ozuna,Criminal,95.0,3.0,2017-12-23,286,0.03,Criminal,single,Natti Natasha,0.814,2017-09-01,0.813,0.0,[],9.33e-05,2.0,Pina Records,232549.0,0.255,-3.023,0.0561,79.997,Criminal,1.0,0.839
Zac Efron Zendaya,Rewrite The Stars,70.0,7.0,2018-01-13,287,0.0716,The Greatest Showman (Original Motion Picture Soundtrack),compilation,Zac Efron,0.684,2017-12-08,0.619,0.0,"['hollywood', 'post-teen pop']",0.0,10.0,Atlantic Records,217440.0,0.122,-7.005,0.0386,125.046,Rewrite The Stars,8.0,0.284
Brett Young,Like I Loved You,46.0,20.0,2017-10-14,288,0.179,Brett Young,album,Brett Young,0.579,2017-02-10,0.573,0.0,['contemporary country'],0.0,1.0,"Big Machine Label Group, LLC",207186.0,0.083,-5.991,0.0292,76.02,Like I Loved You,3.0,0.637
Chris Young,Losing Sleep,60.0,20.0,2017-10-14,289,0.0715,Losing Sleep,album,Chris Young,0.584,2017-10-20,0.621,0.0,"['contemporary country', 'country', 'country road', 'modern country rock']",1.68e-06,1.0,RCA Records Label Nashville,178253.0,0.389,-5.703,0.0443,92.003,Losing Sleep,1.0,0.634
Justin Timberlake,Man Of The Woods,73.0,1.0,2018-02-17,290,0.103,Man of the Woods,album,Justin Timberlake,0.707,2018-02-02,0.632,0.0,"['dance pop', 'pop']",1.09e-05,10.0,RCA Records Label,278893.0,0.0841,-7.031,0.0789,97.04,Say Something,9.0,0.372
Drake,Diplomatic Immunity,7.0,3.0,2018-02-03,291,0.00468,Scary Hours,single,Drake,0.664,2018-01-20,0.848,1.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.0,9.0,Universal Music Group,255840.0,0.287,-5.214,0.44,75.22,Diplomatic Immunity,2.0,0.549
Migos 21 Savage,BBO (Bad Bitches Only),48.0,2.0,2018-02-10,292,0.044,Culture II,album,Migos,0.804,2018-01-26,0.774,1.0,"['pop', 'rap', 'trap music']",1.38e-06,4.0,"Quality Control Music, LLC",251858.0,0.217,-5.79,0.0638,161.955,BBO (Bad Bitches Only),4.0,0.493
The Chainsmokers,Sick Boy,65.0,3.0,2018-02-03,293,0.186,Sick Boy,single,The Chainsmokers,0.532,2018-04-20,0.616,0.0,"['edm', 'pop', 'tropical house']",0.0,10.0,Disruptor Records/Columbia,223146.0,0.0928,-7.074,0.0328,101.883,Somebody,1.0,0.292
Easton Corbin,A Girl Like You,98.0,1.0,2018-02-17,294,0.0178,A Girl Like You,single,Easton Corbin,0.74,2017-01-27,0.777,0.0,"['contemporary country', 'country', 'country road', 'modern country rock']",1.27e-06,5.0,Mercury Nashville,217840.0,0.0665,-4.405,0.0329,104.989,A Girl Like You,1.0,0.834
Justin Timberlake,Supplies,71.0,2.0,2018-02-03,295,0.00695,Supplies,single,Justin Timberlake,0.793,2018-01-18,0.554,0.0,"['dance pop', 'pop']",0.0,11.0,RCA Records Label,225600.0,0.127,-6.624,0.0451,119.993,Supplies,1.0,0.225
Imagine Dragons,Believer,4.0,52.0,2017-02-25,296,0.0492,Evolve,album,Imagine Dragons,0.784,2017-06-23,0.78,0.0,"['modern rock', 'vegas indie']",0.0,10.0,KIDinaKORNER/Interscope Records,204346.0,0.118,-4.275,0.102,124.953,Believer,4.0,0.722
Lil Uzi Vert Nicki Minaj,The Way Life Goes,24.0,23.0,2017-09-16,297,0.68,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) [Remix],single,Lil Uzi Vert,0.749,2017-11-03,0.671,1.0,"['pop', 'rap', 'trap music']",0.0,6.0,Generation Now/Atlantic,268863.0,0.167,-5.151,0.0599,81.994,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,1.0,0.756
Migos,Supastars,53.0,1.0,2018-02-10,298,0.25,Culture II,album,Migos,0.781,2018-01-26,0.676,1.0,"['pop', 'rap', 'trap music']",0.0,1.0,"Quality Control Music, LLC",293137.0,0.0783,-4.387,0.0596,75.944,Supastars,2.0,0.328
"Migos Travis Scott, Ty Dolla $ign Big Sean",White Sand,64.0,1.0,2018-02-10,299,0.0317,Culture II,album,Migos,0.833,2018-01-26,0.58,1.0,"['pop', 'rap', 'trap music']",0.0,5.0,"Quality Control Music, LLC",202834.0,0.272,-7.57,0.0824,142.104,White Sand,12.0,0.419
Migos,Gang Gang,73.0,1.0,2018-02-10,300,0.272,Culture II,album,Migos,0.635,2018-01-26,0.601,1.0,"['pop', 'rap', 'trap music']",0.0,2.0,"Quality Control Music, LLC",181318.0,0.112,-9.837,0.144,180.046,Gang Gang,11.0,0.515
Migos,Higher We Go (Intro),83.0,1.0,2018-02-10,301,0.0737,Culture II,album,Migos,0.815,2018-01-26,0.551,1.0,"['pop', 'rap', 'trap music']",0.0,8.0,"Quality Control Music, LLC",255849.0,0.216,-4.048,0.0936,152.001,Higher We Go - Intro,1.0,0.168
Migos,Auto Pilot,85.0,1.0,2018-02-10,302,0.0716,Culture II,album,Migos,0.924,2018-01-26,0.716,1.0,"['pop', 'rap', 'trap music']",0.0,11.0,"Quality Control Music, LLC",287992.0,0.201,-5.801,0.165,129.987,Auto Pilot,5.0,0.254
Migos,Emoji A Chain,87.0,1.0,2018-02-10,303,0.0348,Culture II,album,Migos,0.891,2018-01-26,0.333,1.0,"['pop', 'rap', 'trap music']",0.0,1.0,"Quality Control Music, LLC",315185.0,0.126,-8.316,0.175,139.965,Emoji A Chain,7.0,0.381
Eric Church,Round Here Buzz,56.0,19.0,2017-10-14,304,0.0446,Mr. Misunderstood,album,Eric Church,0.639,2015-11-11,0.427,0.0,"['contemporary country', 'country', 'country road', 'modern country rock']",2.32e-05,2.0,UMG-EMI,214626.0,0.107,-9.013,0.0336,76.08,Round Here Buzz,6.0,0.457
Migos Gucci Mane,CC,96.0,1.0,2018-02-10,305,0.23,Culture II,album,Migos,0.85,2018-01-26,0.723,1.0,"['pop', 'rap', 'trap music']",0.0,9.0,"Quality Control Music, LLC",259340.0,0.0876,-6.622,0.205,134.011,CC,8.0,0.817
"Sofi Tukker NERVO, The Knocks Alisa Ueno",Best Friend,45.0,20.0,2015-12-12,306,0.0109,Best Friend,single,Sofi Tukker,0.699,2017-09-12,0.7,1.0,[],0.0794,11.0,"Ultra Records, LLC",184880.0,0.152,-5.704,0.0392,102.023,Best Friend,1.0,0.3
BTS Desiigner,MIC Drop,28.0,10.0,2017-12-16,307,0.0157,MIC Drop (feat. Desiigner) [Steve Aoki Remix],single,BTS,0.613,2017-11-24,0.842,0.0,['k-pop'],0.0,10.0,Bighit Entertainment,238726.0,0.23,-4.332,0.219,169.917,MIC Drop (feat. Desiigner) [Steve Aoki Remix],1.0,0.645
Maroon 5 SZA,What Lovers Do,9.0,22.0,2017-09-16,308,0.0805,Red Pill Blues (Deluxe),album,Maroon 5,0.792,2017-11-03,0.612,0.0,"['dance pop', 'pop']",3.83e-06,5.0,222 Records/Interscope Records,199849.0,0.0852,-5.212,0.0693,109.959,What Lovers Do (feat. SZA),2.0,0.42
J Balvin Willy William Beyonce,Mi Gente,3.0,30.0,2017-07-22,309,0.0227,Mi Gente (feat. Beyoncé),single,J Balvin,0.749,2017-09-28,0.717,0.0,"['latin', 'reggaeton']",0.0,11.0,Mi Gente Remix,209733.0,0.263,-6.358,0.0797,104.967,Mi Gente (feat. Beyoncé),1.0,0.4
21 Savage,Bank Account,12.0,29.0,2017-07-29,310,0.0151,Issa Album,album,21 Savage,0.884,2017-09-23,0.346,1.0,"['pop', 'rap', 'trap music']",7.04e-06,8.0,"Slaughter Gang, LLC/Epic Records",220306.0,0.0871,-8.228,0.351,75.016,Bank Account,1.0,0.376
Charlie Puth,Attention,5.0,40.0,2016-12-17,311,0.109,Voicenotes,album,Charlie Puth,0.775,2018-05-11,0.613,0.0,"['pop', 'post-teen pop', 'viral pop']",2.33e-05,3.0,Artist Partner,208786.0,0.134,-4.586,0.0542,100.066,Attention,2.0,0.797
French Montana Swae Lee,Unforgettable,3.0,42.0,2017-04-29,312,0.0293,Jungle Rules,album,French Montana,0.726,2017-07-14,0.769,1.0,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0101,6.0,Bad Boy Entertainment/Epic Records,233901.0,0.104,-5.043,0.123,97.985,Unforgettable,2.0,0.733
"Chris Brown Yo Gotti, A Boogie Wit da Hoodie Kodak Black",Pills And Automobiles,46.0,20.0,2017-09-30,313,0.119,Pills & Automobiles,single,Chris Brown,0.82,2017-08-04,0.696,1.0,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",0.0,7.0,RCA Records Label,292910.0,0.231,-4.918,0.182,144.981,Pills & Automobiles,1.0,0.617
LANCO,Greatest Love Story,45.0,21.0,2017-09-23,314,0.401,Hallelujah Nights,album,LANCO,0.671,2018-01-19,0.617,0.0,['contemporary country'],0.0,10.0,Arista Nashville,222573.0,0.119,-8.72,0.0561,147.986,Greatest Love Story,4.0,0.62
NF,No Name,82.0,1.0,2018-02-03,315,0.218,NO NAME,single,NF,0.726,2018-01-19,0.789,0.0,['hip hop'],0.0,2.0,NF Real Music,183826.0,0.237,-4.097,0.134,130.947,NO NAME,1.0,0.268
Quavo Lil Yachty,Ice Tray,74.0,6.0,2018-01-03,316,0.0247,Quality Control: Control The Streets Volume 1,album,Quality Control,0.889,2017-12-08,0.494,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",0.0,8.0,"Quality Control Music, LLC",213613.0,0.12,-5.578,0.139,129.968,Ice Tray,3.0,0.24
"Hugh Jackman, Keala Settle, Zac Efron, Zendaya The Greatest Showman Ensemble",The Greatest Show,88.0,4.0,2018-01-13,317,0.000239,The Greatest Showman (Original Motion Picture Soundtrack),compilation,Hugh Jackman,0.417,2017-12-08,0.824,0.0,['hollywood'],0.0545,11.0,Atlantic Records,302146.0,0.0725,-7.36,0.105,157.92,The Greatest Show,1.0,0.4
Loren Allred,Never Enough,88.0,4.0,2015-12-05,318,0.423,The Greatest Showman (Original Motion Picture Soundtrack),compilation,Loren Allred,0.277,2017-12-08,0.394,0.0,[],0.0,8.0,Atlantic Records,207786.0,0.0952,-8.903,0.0336,86.777,Never Enough,6.0,0.227
Lil Baby,My Dawg,71.0,7.0,2017-12-30,319,0.0253,Quality Control: Control The Streets Volume 1,album,Quality Control,0.911,2017-12-08,0.643,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",0.0,1.0,"Quality Control Music, LLC",317701.0,0.103,-7.408,0.117,133.029,My Dawg,9.0,0.605
Blake Shelton,I'll Name The Dogs,56.0,20.0,2017-09-30,320,0.163,I'll Name the Dogs,single,Blake Shelton,0.47,2017-09-08,0.852,0.0,"['contemporary country', 'country', 'country road', 'modern country rock']",2.04e-06,4.0,Warner Bros.,183200.0,0.281,-5.874,0.0933,168.063,I'll Name the Dogs,1.0,0.773
SZA,The Weekend,29.0,25.0,2017-01-21,321,0.241,Ctrl,album,SZA,0.487,2017-06-09,0.366,1.0,"['hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",0.0,8.0,Top Dawg Entertainment/RCA Records,272186.0,0.126,-9.405,0.0531,68.191,The Weekend,6.0,0.161
Marshmello Khalid,Silence,30.0,23.0,2017-09-02,322,0.256,Silence,single,Marshmello,0.52,2017-08-11,0.761,0.0,"['brostep', 'pop', 'progressive electro house']",4.96e-06,4.0,Joytime Collective/RCA Records,180822.0,0.17,-3.093,0.0853,141.971,Silence,1.0,0.286
Troye Sivan,My My My!,80.0,1.0,2018-01-27,323,0.0043,My My My!,single,Troye Sivan,0.697,2018-01-11,0.472,0.0,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",9.67e-05,1.0,EMI,204726.0,0.044,-7.849,0.0779,102.983,My My My!,1.0,0.49
"Farruko, Nicki Minaj, Bad Bunny, 21 Savage Rvssian",Krippy Kush,75.0,6.0,2017-12-16,324,0.0512,Krippy Kush (Remix),single,Farruko,0.743,2017-11-21,0.671,1.0,"['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']",0.0,9.0,Sony Music Latin,237160.0,0.116,-5.241,0.122,163.229,Krippy Kush - Remix,1.0,0.499
Taylor Swift,...Ready For It?,4.0,20.0,2017-09-23,325,0.0609,reputation,album,Taylor Swift,0.616,2017-11-10,0.776,0.0,"['dance pop', 'pop', 'post-teen pop']",0.0,2.0,"Big Machine Records, LLC",208186.0,0.155,-6.519,0.127,160.053,...Ready For It?,1.0,0.459
Enrique Iglesias Bad Bunny,El Bano,98.0,1.0,2018-01-27,326,0.132,EL BAÑO,single,Enrique Iglesias,0.719,2018-01-12,0.842,0.0,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'pop quebecois', 'tropical']",0.0,6.0,RCA Records/Sony Music International/Sony Music Latin,228138.0,0.105,-3.562,0.0383,90.017,EL BAÑO,1.0,0.534
Luis Fonsi Daddy Yankee Justin Bieber,Despacito,1.0,52.0,2017-02-04,327,0.222,Despacito Feat. Justin Bieber (Remix),single,Luis Fonsi,0.63,2017-04-17,0.815,0.0,"['latin', 'latin pop']",0.0,2.0,Universal Records,228826.0,0.091,-4.265,0.152,88.357,Despacito - Remix,1.0,0.813
Bruno Mars,That's What I Like,1.0,52.0,2016-12-10,328,0.013,24K Magic,album,Bruno Mars,0.853,2016-11-17,0.56,0.0,"['dance pop', 'pop', 'post-teen pop']",0.0,1.0,Atlantic Records,206693.0,0.0944,-4.961,0.0406,134.066,That's What I Like,4.0,0.86
Maren Morris,I Could Use A Love Song,56.0,21.0,2017-09-02,329,0.214,HERO (Deluxe Edition),album,Maren Morris,0.638,2017-03-17,0.634,0.0,['contemporary country'],0.0,6.0,Columbia Nashville,196421.0,0.0866,-6.474,0.0468,92.097,I Could Use a Love Song,4.0,0.473
Clean Bandit Julia Michaels,I Miss You,92.0,1.0,2018-01-20,330,0.245,I Miss You (feat. Julia Michaels),single,Clean Bandit,0.638,2017-10-26,0.658,0.0,"['dance pop', 'edm', 'pop', 'post-teen pop', 'tropical house', 'uk funky']",3.77e-06,3.0,Atlantic Records UK,205747.0,0.0919,-6.318,0.0456,105.076,I Miss You (feat. Julia Michaels),1.0,0.33
Niall Horan,Too Much To Ask,66.0,12.0,2017-10-07,331,0.381,Flicker (Deluxe),album,Niall Horan,0.509,2017-10-20,0.538,1.0,"['pop', 'post-teen pop']",0.0,0.0,Capitol Records (US1A),223043.0,0.13,-6.456,0.0397,153.711,Too Much To Ask,5.0,0.178
"Machine Gun Kelly, Ambassadors Bebe Rexha",Home,74.0,5.0,2015-11-07,332,0.00413,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",single,Machine Gun Kelly,0.653,2017-11-18,0.718,0.0,"['hip hop', 'pop rap', 'rap']",0.0,3.0,Atlantic Records,202804.0,0.0537,-5.232,0.213,82.034,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",1.0,0.216
Yo Gotti,Juice,90.0,6.0,2017-12-23,333,0.00171,I Still Am,album,Yo Gotti,0.887,2017-10-27,0.568,1.0,"['dirty south rap', 'dwn trap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1.11e-05,2.0,Epic/CMG,149241.0,0.0812,-5.853,0.323,162.038,Juice,5.0,0.754
P!nk,What About Us,13.0,22.0,2017-08-26,334,0.0285,Beautiful Trauma,album,P!nk,0.489,2017-10-13,0.588,0.0,"['dance pop', 'pop', 'post-teen pop']",2.11e-06,1.0,RCA Records Label,269600.0,0.0906,-6.177,0.0507,113.617,What About Us,4.0,0.187
Taylor Swift,Look What You Made Me Do,1.0,20.0,2017-09-09,335,0.189,reputation,album,Taylor Swift,0.769,2017-11-10,0.709,0.0,"['dance pop', 'pop', 'post-teen pop']",1.72e-05,9.0,"Big Machine Records, LLC",211853.0,0.133,-6.432,0.139,128.063,Look What You Made Me Do,6.0,0.514
Luke Bryan,Light It Up,57.0,20.0,2016-04-02,336,0.118,What Makes You Country,album,Luke Bryan,0.602,2017-12-08,0.929,0.0,"['contemporary country', 'country', 'country road']",0.0,6.0,Capitol Records Nashville,177305.0,0.103,-2.741,0.0839,130.024,Light It Up,3.0,0.677
Zayn Sia,Dusk Till Dawn,44.0,17.0,2017-09-30,337,0.101,Dusk Till Dawn (Radio Edit),single,ZAYN,0.258,2017-09-07,0.437,0.0,"['dance pop', 'pop', 'post-teen pop']",1.27e-06,11.0,RCA Records Label,239000.0,0.106,-6.593,0.039,180.043,Dusk Till Dawn - Radio Edit,1.0,0.0967
NAV Lil Uzi Vert,Wanted You,64.0,7.0,2017-12-02,338,0.168,Wanted You (feat. Lil Uzi Vert),single,NAV,0.793,2017-11-03,0.718,1.0,"['canadian hip hop', 'pop', 'rap', 'trap music']",0.0,9.0,Universal Music Group,228080.0,0.241,-4.966,0.0547,146.885,Wanted You (feat. Lil Uzi Vert),1.0,0.649
XXXTENTACION Trippie Redd,F**k Love,41.0,19.0,2017-09-16,339,0.0172,17,album,XXXTENTACION,0.797,2017-08-25,0.533,1.0,[],0.000152,0.0,Bad Vibes Forever / EMPIRE,146520.0,0.103,-9.74,0.0412,131.036,Fuck Love (feat. Trippie Redd),8.0,0.329
Mariah Carey,All I Want For Christmas Is You,9.0,24.0,2015-01-03,340,0.164,Merry Christmas,album,Mariah Carey,0.335,1994,0.625,0.0,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",0.0,7.0,Columbia,241106.0,0.0708,-7.462,0.0386,150.277,All I Want for Christmas Is You,2.0,0.346
Brenda Lee,Rockin' Around The Christmas Tree,14.0,22.0,2015-12-26,341,0.652,"Christmas Classics Featuring Rudolph The Red-Nosed Reindeer, Frosty The Snowman & The Little Drummer Boy",compilation,Brenda Lee,0.676,2010-09-14,0.56,0.0,"['adult standards', 'brill building pop', 'christmas', 'easy listening', 'lounge', 'nashville sound', 'rockabilly']",0.0,8.0,"Universal Music Enterprises, a Division of UMG Recordings, Inc.",124520.0,0.462,-6.281,0.0611,141.285,Rockin' Around The Christmas Tree,4.0,0.828
Andy Williams,It's The Most Wonderful Time Of The Year,32.0,5.0,2017-01-07,342,0.766,The Andy Williams Christmas Album,album,Andy Williams,0.24,1963,0.598,0.0,"['adult standards', 'brill building pop', 'christmas', 'easy listening', 'lounge', 'mellow gold', 'operatic pop']",0.0,7.0,Columbia/Legacy,151933.0,0.117,-8.435,0.037,202.082,It's the Most Wonderful Time of the Year,4.0,0.776
Nat King Cole,The Christmas Song (Merry Christmas To You),37.0,12.0,2016-01-09,343,0.857,The Christmas Song,album,Nat King Cole,0.381,2009-08-25,0.141,0.0,"['adult standards', 'christmas', 'lounge', 'soul', 'vocal jazz']",1.13e-06,1.0,Capitol Records,191640.0,0.0995,-15.439,0.0384,131.76,The Christmas Song (Merry Christmas To You),2.0,0.18
Burl Ives,A Holly Jolly Christmas,38.0,5.0,2017-01-07,344,0.644,Christmas Number 1's,compilation,Burl Ives,0.665,2007-01-01,0.363,0.0,['christmas'],0.0,0.0,Universal Strategic Marketing,133293.0,0.15,-12.983,0.0318,140.296,A Holly Jolly Christmas,13.0,0.824
Tay-K,The Race,44.0,20.0,2017-08-26,345,0.00266,#SantanaWorld (+),album,Tay-K,0.766,2017-12-14,0.606,1.0,"['rap', 'trap music', 'underground hip hop', 'vapor trap']",0.0,9.0,88 Classic,140000.0,0.166,-6.064,0.456,160.223,The Race,1.0,0.352
Huncho Jack Takeoff,Eye 2 Eye,65.0,1.0,2018-01-06,346,0.00125,"Huncho Jack, Jack Huncho",album,Huncho Jack,0.811,2017-12-21,0.65,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,2.0,"Quality Control Music, LLC",190678.0,0.102,-4.41,0.128,146.028,Eye 2 Eye,3.0,0.179
Huncho Jack,Modern Slavery,68.0,1.0,2018-01-06,347,0.00158,"Huncho Jack, Jack Huncho",album,Huncho Jack,0.737,2017-12-21,0.737,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,4.0,"Quality Control Music, LLC",148559.0,0.28,-3.72,0.238,134.066,Modern Slavery,1.0,0.5
Imagine Dragons Khalid,Thunder/Young Dumb & Broke (Medley),69.0,1.0,2018-01-06,348,0.116,Thunder / Young Dumb & Broke (with Khalid) [Medley],single,Imagine Dragons,0.437,2017-12-20,0.687,0.0,"['modern rock', 'vegas indie']",0.000297,0.0,KIDinaKORNER/Interscope Records,251283.0,0.396,-5.5,0.0863,168.127,Thunder / Young Dumb & Broke (with Khalid) - Medley,1.0,0.299
Huncho Jack,Black & Chinese,71.0,1.0,2018-01-06,349,0.00277,"Huncho Jack, Jack Huncho",album,Huncho Jack,0.663,2017-12-21,0.842,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.000974,1.0,"Quality Control Music, LLC",172016.0,0.123,-4.152,0.101,159.132,Black & Chinese,2.0,0.346
Huncho Jack Offset,Dubai Shit,83.0,1.0,2018-01-06,350,0.0595,"Huncho Jack, Jack Huncho",album,Huncho Jack,0.767,2017-12-21,0.529,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,5.0,"Quality Control Music, LLC",228431.0,0.089,-4.421,0.0495,138.076,Dubai Shit,8.0,0.247
Huncho Jack,Huncho Jack,87.0,1.0,2018-01-06,351,0.00823,"Huncho Jack, Jack Huncho",album,Huncho Jack,0.857,2017-12-21,0.642,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,0.0,"Quality Control Music, LLC",140792.0,0.106,-3.656,0.0588,150.06,Saint,6.0,0.0658
Huncho Jack,Motorcycle Patches,90.0,1.0,2018-01-06,352,0.0158,"Huncho Jack, Jack Huncho",album,Huncho Jack,0.87,2017-12-21,0.656,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,8.0,"Quality Control Music, LLC",191409.0,0.106,-5.081,0.117,162.835,Motorcycle Patches,4.0,0.416
Huncho Jack,Saint,92.0,1.0,2018-01-06,353,0.00823,"Huncho Jack, Jack Huncho",album,Huncho Jack,0.857,2017-12-21,0.642,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,0.0,"Quality Control Music, LLC",140792.0,0.106,-3.656,0.0588,150.06,Saint,6.0,0.0658
Eminem Beyonce,Walk On Water,14.0,5.0,2017-12-02,354,0.802,Revival,album,Eminem,0.56,2017-12-15,0.439,1.0,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0.0,9.0,Aftermath/Shady/Interscope,303640.0,0.664,-10.211,0.211,90.761,Walk On Water (feat. Beyoncé),1.0,0.626
Wham!,Last Christmas,41.0,4.0,2017-01-07,355,0.189,LAST CHRISTMAS,single,Wham!,0.735,1984,0.478,0.0,"['dance pop', 'dance rock', 'disco', 'europop', 'motown', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",2.48e-06,2.0,Epic,262960.0,0.355,-12.472,0.0293,107.682,Last Christmas,1.0,0.947
Jose Feliciano,Feliz Navidad,44.0,2.0,2017-01-07,356,0.552,Feliz Navidad,album,José Feliciano,0.512,2002-09-24,0.831,0.0,['bolero'],0.0,2.0,RCA/BMG Heritage,182066.0,0.336,-9.004,0.0383,148.82,Feliz Navidad,1.0,0.963
Bobby Helms,Jingle Bell Rock,29.0,20.0,2016-01-09,357,0.676,Santa's Top 10 Favorites,compilation,Bobby Helms,0.661,1998-01-01,0.402,0.0,['christmas'],0.0,2.0,Universal Special Products*,131733.0,0.0556,-11.954,0.0299,119.585,Jingle Bell Rock,4.0,0.822
Addison Agen,Tennessee Rain,67.0,1.0,2018-01-03,358,0.909,The Complete Season 13 Collection (The Voice Performance),album,Addison Agen,0.54,2017-12-20,0.232,0.0,[],0.0,9.0,Universal Music Group,210985.0,0.105,-6.953,0.0328,138.176,Tennessee Rain - The Voice Performance,12.0,0.259
Chloe Kohanski,Wish I Didn't Love You,69.0,1.0,2018-01-03,359,0.835,The Complete Season 13 Collection (The Voice Performance),album,Chloe Kohanski,0.468,2017-12-20,0.343,0.0,[],0.0,10.0,Universal Music Group,220630.0,0.117,-5.57,0.0355,129.586,Wish I Didn’t Love You - The Voice Performance,12.0,0.326
Red Marlow,I Pray,84.0,1.0,2018-01-03,360,0.0572,The Complete Season 13 Collection (The Voice Performance),album,Red Marlow,0.539,2017-12-20,0.621,0.0,['lift kit'],1.45e-06,9.0,Universal Music Group,213577.0,0.101,-5.321,0.029,133.838,I Pray - The Voice Performance,12.0,0.271
Eminem,Believe,31.0,15.0,2015-03-28,361,0.168,Revival,album,Eminem,0.884,2017-12-15,0.483,1.0,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0.0,1.0,Aftermath/Shady/Interscope,315346.0,0.343,-5.629,0.175,130.086,Believe,2.0,0.105
Kendrick Lamar,Humble.,1.0,37.0,2017-04-22,362,0.000259,DAMN.,album,Kendrick Lamar,0.904,2017-04-14,0.611,1.0,"['hip hop', 'pop rap', 'rap', 'west coast rap']",2.03e-05,1.0,Top Dawg Entertainment/Aftermath Records/ Interscope Records,177000.0,0.0976,-6.842,0.0888,150.02,HUMBLE.,8.0,0.4
Shawn Mendes,There's Nothing Holdin' Me Back,6.0,34.0,2017-05-13,363,0.357,Illuminate (Deluxe),album,Shawn Mendes,0.858,2017-04-20,0.799,0.0,"['canadian pop', 'pop', 'viral pop']",0.0,2.0,Island Records,199440.0,0.091,-4.034,0.0589,121.991,There's Nothing Holdin' Me Back,1.0,0.966
Big Sean Metro Boomin Travis Scott,Go Legend,67.0,1.0,2017-12-30,364,0.016,Double Or Nothing (& Metro Boomin),album,Big Sean,0.653,2017-12-08,0.577,1.0,"['detroit hip hop', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,Metro Boomin,268946.0,0.203,-9.018,0.116,150.004,Go Legend (& Metro Boomin),1.0,0.196
Luke Combs,When It Rains It Pours,33.0,20.0,2017-08-19,365,0.013,This One's for You,album,Luke Combs,0.551,2017-06-02,0.801,0.0,"['contemporary country', 'country road']",6.03e-06,6.0,River House Artists/Columbia Nashville,240760.0,0.265,-5.069,0.0303,128.027,When It Rains It Pours,8.0,0.625
Big Sean Metro Boomin 21 Savage,Pull Up N Wreck,80.0,2.0,2017-11-25,366,0.00707,Double Or Nothing (& Metro Boomin),album,Big Sean,0.487,2017-12-08,0.435,1.0,"['detroit hip hop', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.000998,10.0,Metro Boomin,227533.0,0.178,-7.788,0.339,172.951,Pull Up N Wreck (& Metro Boomin),4.0,0.0849
