Acousticness,Album,Album Type,Artist,Danceability,Date,Energy,Explicit,Genre,Instrumentalness,Key,Label,Length,Liveness,Loudness,Speechiness,Tempo,Track,Track Number,Valence
0.585,so sad so sexy,album,Lykke Li,0.331,2018-06-08,0.32,0.0,"['art pop', 'chamber pop', 'folk-pop', 'indie pop', 'indie r&b', 'indietronica', 'pop', 'swedish indie pop', 'swedish pop']",0.0,5.0,LL Recordings/RCA Records,194733.0,0.0812,-8.191,0.0355,89.906,bad woman,9.0,0.25
0.547,so sad so sexy,album,Lykke Li,0.364,2018-06-08,0.413,1.0,"['art pop', 'chamber pop', 'folk-pop', 'indie pop', 'indie r&b', 'indietronica', 'pop', 'swedish indie pop', 'swedish pop']",0.000733,0.0,LL Recordings/RCA Records,223266.0,0.105,-6.506,0.0286,83.678,utopia,10.0,0.313
0.0757,The Bloodiest,single,Jay Rock,0.635,2018-06-08,0.652,1.0,"['dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",3.35e-05,0.0,Jay Rock (TDE/ISR) JV,183421.0,0.334,-4.303,0.127,147.955,The Bloodiest,1.0,0.322
0.00693,Rampage,single,GRAVEDGR,0.606,2018-06-08,0.866,1.0,[],4.88e-05,11.0,Heavyweight Records,179020.0,0.345,-3.044,0.365,75.135,RAMPAGE,1.0,0.368
0.0983,Pa Mi (with Ozuna),single,Tory Lanez,0.596,2018-06-08,0.557,1.0,"['canadian hip hop', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,Benny Blanco Major,216689.0,0.0565,-7.522,0.134,133.247,Pa Mi (with Ozuna),1.0,0.661
0.0175,SUPERFLY (Original Motion Picture Soundtrack),album,Sleepy Brown,0.645,2018-06-08,0.785,1.0,[],5.61e-06,0.0,Epic/Freebandz/A1,277946.0,0.0898,-6.868,0.0353,110.994,If You Want It (Sleepy Brown feat. Scar),1.0,0.569
0.0691,SUPERFLY (Original Motion Picture Soundtrack),album,Future,0.841,2018-06-08,0.824,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.000126,1.0,Epic/Freebandz/A1,182220.0,0.192,-6.242,0.243,152.068,What's Up With That (Future feat. 21 Savage),2.0,0.653
0.162,SUPERFLY (Original Motion Picture Soundtrack),album,Future,0.362,2018-06-08,0.755,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,2.0,Epic/Freebandz/A1,234418.0,0.342,-7.187,0.311,173.719,No Shame (Future feat. PARTYNEXTDOOR),3.0,0.236
0.0213,SUPERFLY (Original Motion Picture Soundtrack),album,Future,0.75,2018-06-08,0.794,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,11.0,Epic/Freebandz/A1,218141.0,0.359,-6.539,0.168,129.993,Walk On Minks (Future),4.0,0.645
0.0303,SUPERFLY (Original Motion Picture Soundtrack),album,Future,0.884,2018-06-08,0.896,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",7.23e-05,8.0,Epic/Freebandz/A1,181162.0,0.0913,-4.669,0.131,149.021,Tie My Shoes (Future feat. Young Thug),5.0,0.711
0.0278,SUPERFLY (Original Motion Picture Soundtrack),album,Future,0.885,2018-06-08,0.713,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.000318,1.0,Epic/Freebandz/A1,182132.0,0.154,-4.853,0.261,148.058,Stains (Future),6.0,0.275
0.0445,SUPERFLY (Original Motion Picture Soundtrack),album,Future,0.758,2018-06-08,0.765,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1.08e-05,6.0,Epic/Freebandz/A1,152257.0,0.0999,-5.067,0.117,139.993,Show My Chain Some Love (Future feat. Young Thug),7.0,0.448
0.115,SUPERFLY (Original Motion Picture Soundtrack),album,Miguel,0.538,2018-06-08,0.626,1.0,"['dance pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",1e-05,5.0,Epic/Freebandz/A1,243235.0,0.137,-8.272,0.0455,132.908,R.A.N. (Miguel),8.0,0.241
0.694,SUPERFLY (Original Motion Picture Soundtrack),album,Khalid,0.62,2018-06-08,0.282,1.0,"['indie r&b', 'pop']",0.0,5.0,Epic/Freebandz/A1,211204.0,0.119,-10.533,0.0464,124.609,This Way (Khalid x H.E.R.),9.0,0.193
0.0811,SUPERFLY (Original Motion Picture Soundtrack),album,Future,0.857,2018-06-08,0.457,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,9.0,Epic/Freebandz/A1,196993.0,0.191,-8.939,0.297,132.01,Bag (Future feat. Yung Bans),10.0,0.616
0.018,SUPERFLY (Original Motion Picture Soundtrack),album,Future,0.831,2018-06-08,0.604,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,8.0,Epic/Freebandz/A1,214933.0,0.283,-6.08,0.251,142.985,Drive Itself (Future feat. Lil Wayne),11.0,0.141
0.0413,SUPERFLY (Original Motion Picture Soundtrack),album,Future,0.862,2018-06-08,0.763,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1.21e-05,10.0,Epic/Freebandz/A1,164001.0,0.135,-4.936,0.183,150.029,Money Train (Future feat. Young Thug & Gunna),12.0,0.691
0.0813,SUPERFLY (Original Motion Picture Soundtrack),album,Future,0.817,2018-06-08,0.493,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",2.42e-06,0.0,Epic/Freebandz/A1,270587.0,0.114,-5.09,0.134,137.104,Nowhere (Future),13.0,0.227
0.0317,Bring It Back,single,Rich The Kid,0.863,2018-06-08,0.613,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,Rich The Kid / (TDE/ISR PS),169488.0,0.106,-6.005,0.101,85.012,Bring It Back,1.0,0.411
0.286,Genie,single,YoungBoy Never Broke Again,0.598,2018-06-08,0.605,1.0,['trap music'],0.0,7.0,"Never Broke Again, LLC",194791.0,0.0875,-4.92,0.452,159.517,Genie,1.0,0.513
0.359,Midsummer Madness,single,88rising,0.409,2018-06-07,0.678,1.0,[],4.76e-06,9.0,"88rising Music/12Tone Music, LLC",280841.0,0.167,-7.731,0.0878,89.968,Midsummer Madness,1.0,0.168
